transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,Unnamed: 46
1-41-2025-20334,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,10-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورم ريزيدنسز,Forum Residences,2493,فوروم ريزيدنسز,FORUM RESIDENCES,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,83.45,950000.0,11384.06,,,1.0,1.0,0.0,
1-11-2024-9139,11,1,مبايعات,Sales,بيع,Sell,12-03-2024,1,أرض,Land,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,,,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,,,0,3247.46,10515646.0,3238.11,,,1.0,4.0,0.0,
1-102-2026-7166,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,22-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,125.85,1650999.0,13118.78,,,1.0,3.0,0.0,
1-102-2025-135207,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,675999.0,19537.54,,,1.0,1.0,0.0,
1-102-2025-134623,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,685999.0,19729.62,,,1.0,1.0,0.0,
1-102-2026-9855,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,28-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,70.23,1097999.0,15634.33,,,1.0,1.0,0.0,
1-102-2025-133238,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,26-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,692999.0,19953.9,,,1.0,1.0,0.0,
1-102-2026-9053,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,27-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,690999.0,19971.07,,,1.0,1.0,0.0,
1-102-2025-132651,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,25-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,82.92,1163999.0,14037.61,,,1.0,1.0,0.0,
1-102-2025-134980,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,699999.0,20231.18,,,1.0,1.0,0.0,
